minor_class_id,class_id,fiscal_year,total,minor_class,class,department,fund
807,8,2016,1500000,Payments to Other Funds,Payments to Other Funds,Office of Bh/mr Services,Healthchoices Behavioral Health Fund
517,5,2016,62700000,Contributions-gov & Non-prof Not Ed,"Contributions, Indemnities, Refunds, Taxes",Commerce,Hotel Tax Fund
251,2,2016,515000,Information Technology-prof Service,Purchase of Services,Office of Innovation & Technology,Grants Revenue Fund
299,2,2016,452655,Other Expenses (not Othrwse Clssfd),Purchase of Services,Office of Innovation & Technology,Grants Revenue Fund
801,8,2016,44702879,Payments to General Fund,Payments to Other Funds,Office of Innovation & Technology,Grants Revenue Fund
101,1,2016,204468,Perm Full Time-civilian,Personal Services,Mayor's Office,Grants Revenue Fund
111,1,2016,87210,Perm Part Time,Personal Services,Mayor's Office,Grants Revenue Fund
121,1,2016,752010,Temporary Seasonal,Personal Services,Mayor's Office,Grants Revenue Fund
187,1,2016,13710,Worker's Comp-disability Comp,Personal Services,Mayor's Office,Grants Revenue Fund
189,1,2016,46,Medicare Tax,Personal Services,Mayor's Office,Grants Revenue Fund
192,1,2016,58820,FICA Taxes,Personal Services,Mayor's Office,Grants Revenue Fund
299,2,2016,658412,Other Expenses (not Othrwse Clssfd),Purchase of Services,Mayor's Office,Grants Revenue Fund
399,3,2016,7190,Other Materials and Supplies (noc),Materials and Supplies,Mayor's Office,Grants Revenue Fund
499,4,2016,2146,Other Equipment (noc),Equipment,Mayor's Office,Grants Revenue Fund
250,2,2016,128117000,Professional Consult/spec Services,Purchase of Services,Office of Housing,Grants Revenue Fund
101,1,2016,2349085,Perm Full Time-civilian,Personal Services,Mayor's Office-community Services,Grants Revenue Fund
187,1,2016,36376,Worker's Comp-disability Comp,Personal Services,Mayor's Office-community Services,Grants Revenue Fund
189,1,2016,12305,Medicare Tax,Personal Services,Mayor's Office-community Services,Grants Revenue Fund
191,1,2016,41192,Pension,Personal Services,Mayor's Office-community Services,Grants Revenue Fund
192,1,2016,83791,FICA Taxes,Personal Services,Mayor's Office-community Services,Grants Revenue Fund
193,1,2016,275548,Medical Health & Welfare Credit,Personal Services,Mayor's Office-community Services,Grants Revenue Fund
194,1,2016,2347,Group Life Insurance,Personal Services,Mayor's Office-community Services,Grants Revenue Fund
299,2,2016,13075621,Other Expenses (not Othrwse Clssfd),Purchase of Services,Mayor's Office-community Services,Grants Revenue Fund
399,3,2016,13125,Other Materials and Supplies (noc),Materials and Supplies,Mayor's Office-community Services,Grants Revenue Fund
499,4,2016,35000,Other Equipment (noc),Equipment,Mayor's Office-community Services,Grants Revenue Fund
101,1,2016,1864474,Perm Full Time-civilian,Personal Services,Managing Director,Grants Revenue Fund
250,2,2016,631750,Professional Consult/spec Services,Purchase of Services,Managing Director,Grants Revenue Fund
290,2,2016,500000,Payments for Care of Individuals,Purchase of Services,Managing Director,Grants Revenue Fund
299,2,2016,2889353,Other Expenses (not Othrwse Clssfd),Purchase of Services,Managing Director,Grants Revenue Fund
399,3,2016,183113,Other Materials and Supplies (noc),Materials and Supplies,Managing Director,Grants Revenue Fund
499,4,2016,199895,Other Equipment (noc),Equipment,Managing Director,Grants Revenue Fund
100,1,2016,5900458,Salary Control,Personal Services,Police,Grants Revenue Fund
187,1,2016,48945,Worker's Comp-disability Comp,Personal Services,Police,Grants Revenue Fund
189,1,2016,9795,Medicare Tax,Personal Services,Police,Grants Revenue Fund
191,1,2016,91420,Pension,Personal Services,Police,Grants Revenue Fund
192,1,2016,1503,FICA Taxes,Personal Services,Police,Grants Revenue Fund
193,1,2016,192660,Medical Health & Welfare Credit,Personal Services,Police,Grants Revenue Fund
194,1,2016,1317,Group Life Insurance,Personal Services,Police,Grants Revenue Fund
195,1,2016,3828,Group Legal Insurance,Personal Services,Police,Grants Revenue Fund
299,2,2016,6276769,Other Expenses (not Othrwse Clssfd),Purchase of Services,Police,Grants Revenue Fund
399,3,2016,6040694,Other Materials and Supplies (noc),Materials and Supplies,Police,Grants Revenue Fund
499,4,2016,8361852,Other Equipment (noc),Equipment,Police,Grants Revenue Fund
101,1,2016,720000,Perm Full Time-civilian,Personal Services,Streets,Grants Revenue Fund
299,2,2016,31905144,Other Expenses (not Othrwse Clssfd),Purchase of Services,Streets,Grants Revenue Fund
399,3,2016,1849856,Other Materials and Supplies (noc),Materials and Supplies,Streets,Grants Revenue Fund
101,1,2016,286323,Perm Full Time-civilian,Personal Services,Fire,Grants Revenue Fund
105,1,2016,5148037,Perm Full Time-uniform,Personal Services,Fire,Grants Revenue Fund
187,1,2016,495281,Worker's Comp-disability Comp,Personal Services,Fire,Grants Revenue Fund
189,1,2016,103100,Medicare Tax,Personal Services,Fire,Grants Revenue Fund
190,1,2016,31949,Pension-obligation Bond Payments,Personal Services,Fire,Grants Revenue Fund
191,1,2016,867035,Pension,Personal Services,Fire,Grants Revenue Fund
192,1,2016,13000,FICA Taxes,Personal Services,Fire,Grants Revenue Fund
193,1,2016,2486865,Medical Health & Welfare Credit,Personal Services,Fire,Grants Revenue Fund
194,1,2016,22118,Group Life Insurance,Personal Services,Fire,Grants Revenue Fund
195,1,2016,38288,Group Legal Insurance,Personal Services,Fire,Grants Revenue Fund
299,2,2016,1388014,Other Expenses (not Othrwse Clssfd),Purchase of Services,Fire,Grants Revenue Fund
399,3,2016,223348,Other Materials and Supplies (noc),Materials and Supplies,Fire,Grants Revenue Fund
499,4,2016,145333,Other Equipment (noc),Equipment,Fire,Grants Revenue Fund
101,1,2016,11141642,Perm Full Time-civilian,Personal Services,Health,Grants Revenue Fund
186,1,2016,5000,Flex Cash,Personal Services,Health,Grants Revenue Fund
187,1,2016,153362,Worker's Comp-disability Comp,Personal Services,Health,Grants Revenue Fund
189,1,2016,130813,Medicare Tax,Personal Services,Health,Grants Revenue Fund
190,1,2016,332105,Pension-obligation Bond Payments,Personal Services,Health,Grants Revenue Fund
191,1,2016,1652683,Pension,Personal Services,Health,Grants Revenue Fund
192,1,2016,516719,FICA Taxes,Personal Services,Health,Grants Revenue Fund
193,1,2016,1386311,Medical Health & Welfare Credit,Personal Services,Health,Grants Revenue Fund
194,1,2016,18459,Group Life Insurance,Personal Services,Health,Grants Revenue Fund
195,1,2016,21638,Group Legal Insurance,Personal Services,Health,Grants Revenue Fund
299,2,2016,56755608,Other Expenses (not Othrwse Clssfd),Purchase of Services,Health,Grants Revenue Fund
399,3,2016,1059693,Other Materials and Supplies (noc),Materials and Supplies,Health,Grants Revenue Fund
499,4,2016,641586,Other Equipment (noc),Equipment,Health,Grants Revenue Fund
801,8,2016,865555,Payments to General Fund,Payments to Other Funds,Health,Grants Revenue Fund
101,1,2016,15278526,Perm Full Time-civilian,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
186,1,2016,3036,Flex Cash,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
187,1,2016,220701,Worker's Comp-disability Comp,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
189,1,2016,154427,Medicare Tax,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
190,1,2016,641455,Pension-obligation Bond Payments,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
191,1,2016,3939719,Pension,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
192,1,2016,517357,FICA Taxes,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
193,1,2016,2332547,Medical Health & Welfare Credit,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
194,1,2016,31754,Group Life Insurance,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
195,1,2016,23367,Group Legal Insurance,Personal Services,Office of Bh/mr Services,Grants Revenue Fund
284,2,2016,1478000,Ground and Building Rental,Purchase of Services,Office of Bh/mr Services,Grants Revenue Fund
299,2,2016,229743587,Other Expenses (not Othrwse Clssfd),Purchase of Services,Office of Bh/mr Services,Grants Revenue Fund
399,3,2016,221250,Other Materials and Supplies (noc),Materials and Supplies,Office of Bh/mr Services,Grants Revenue Fund
801,8,2016,76248,Payments to General Fund,Payments to Other Funds,Office of Bh/mr Services,Grants Revenue Fund
101,1,2016,1521520,Perm Full Time-civilian,Personal Services,Recreation,Grants Revenue Fund
121,1,2016,1830705,Temporary Seasonal,Personal Services,Recreation,Grants Revenue Fund
187,1,2016,96892,Worker's Comp-disability Comp,Personal Services,Recreation,Grants Revenue Fund
188,1,2016,8465,Worker's Comp-medical,Personal Services,Recreation,Grants Revenue Fund
189,1,2016,48032,Medicare Tax,Personal Services,Recreation,Grants Revenue Fund
190,1,2016,62626,Pension-obligation Bond Payments,Personal Services,Recreation,Grants Revenue Fund
191,1,2016,72406,Pension,Personal Services,Recreation,Grants Revenue Fund
192,1,2016,175386,FICA Taxes,Personal Services,Recreation,Grants Revenue Fund
193,1,2016,19272,Medical Health & Welfare Credit,Personal Services,Recreation,Grants Revenue Fund
194,1,2016,904,Group Life Insurance,Personal Services,Recreation,Grants Revenue Fund
195,1,2016,144,Group Legal Insurance,Personal Services,Recreation,Grants Revenue Fund
250,2,2016,184020,Professional Consult/spec Services,Purchase of Services,Recreation,Grants Revenue Fund
299,2,2016,738683,Other Expenses (not Othrwse Clssfd),Purchase of Services,Recreation,Grants Revenue Fund
399,3,2016,6335874,Other Materials and Supplies (noc),Materials and Supplies,Recreation,Grants Revenue Fund
499,4,2016,70000,Other Equipment (noc),Equipment,Recreation,Grants Revenue Fund
505,5,2016,110000,Contributions-ed & Non-prof Rec Org,"Contributions, Indemnities, Refunds, Taxes",Recreation,Grants Revenue Fund
100,1,2016,3278245,Salary Control,Personal Services,Human Services,Grants Revenue Fund
101,1,2016,67253785,Perm Full Time-civilian,Personal Services,Human Services,Grants Revenue Fund
111,1,2016,6513,Perm Part Time,Personal Services,Human Services,Grants Revenue Fund
161,1,2016,8883538,Overtime Civilian,Personal Services,Human Services,Grants Revenue Fund
171,1,2016,241293,"Holiday ""g""(2/3 Shifts)",Personal Services,Human Services,Grants Revenue Fund
181,1,2016,109746,Shift,Personal Services,Human Services,Grants Revenue Fund
187,1,2016,1070313,Worker's Comp-disability Comp,Personal Services,Human Services,Grants Revenue Fund
189,1,2016,692472,Medicare Tax,Personal Services,Human Services,Grants Revenue Fund
190,1,2016,2316145,Pension-obligation Bond Payments,Personal Services,Human Services,Grants Revenue Fund
191,1,2016,17385074,Pension,Personal Services,Human Services,Grants Revenue Fund
192,1,2016,2955615,FICA Taxes,Personal Services,Human Services,Grants Revenue Fund
193,1,2016,12502791,Medical Health & Welfare Credit,Personal Services,Human Services,Grants Revenue Fund
194,1,2016,116049,Group Life Insurance,Personal Services,Human Services,Grants Revenue Fund
195,1,2016,137467,Group Legal Insurance,Personal Services,Human Services,Grants Revenue Fund
205,2,2016,38331,Refuse/garbage/silt/sludge Removal,Purchase of Services,Human Services,Grants Revenue Fund
216,2,2016,254412,Commercial Off-shelf Comp Software,Purchase of Services,Human Services,Grants Revenue Fund
250,2,2016,85668645,Professional Consult/spec Services,Purchase of Services,Human Services,Grants Revenue Fund
266,2,2016,36999,Maint/support-computr Hardware/soft,Purchase of Services,Human Services,Grants Revenue Fund
284,2,2016,847402,Ground and Building Rental,Purchase of Services,Human Services,Grants Revenue Fund
290,2,2016,119030147,Payments for Care of Individuals,Purchase of Services,Human Services,Grants Revenue Fund
299,2,2016,245296528,Other Expenses (not Othrwse Clssfd),Purchase of Services,Human Services,Grants Revenue Fund
313,3,2016,224400,Food,Materials and Supplies,Human Services,Grants Revenue Fund
399,3,2016,1112797,Other Materials and Supplies (noc),Materials and Supplies,Human Services,Grants Revenue Fund
499,4,2016,1370347,Other Equipment (noc),Equipment,Human Services,Grants Revenue Fund
299,2,2016,30000,Other Expenses (not Othrwse Clssfd),Purchase of Services,Prisons,Grants Revenue Fund
101,1,2016,710423,Perm Full Time-civilian,Personal Services,Office of Supportive Housing,Grants Revenue Fund
250,2,2016,30000000,Professional Consult/spec Services,Purchase of Services,Office of Supportive Housing,Grants Revenue Fund
299,2,2016,14956142,Other Expenses (not Othrwse Clssfd),Purchase of Services,Office of Supportive Housing,Grants Revenue Fund
399,3,2016,887489,Other Materials and Supplies (noc),Materials and Supplies,Office of Supportive Housing,Grants Revenue Fund
262,2,2016,4500000,Demolition of Buildings,Purchase of Services,Licenses & Inspections,Grants Revenue Fund
999,9,2016,203800721,Standby Authorizations,Advances & Other Misc Payments,Director of Finance,Grants Revenue Fund
250,2,2016,21150000,Professional Consult/spec Services,Purchase of Services,Revenue,Grants Revenue Fund
101,1,2016,49814,Perm Full Time-civilian,Personal Services,Commerce,Grants Revenue Fund
299,2,2016,10811988,Other Expenses (not Othrwse Clssfd),Purchase of Services,Commerce,Grants Revenue Fund
101,1,2016,127583,Perm Full Time-civilian,Personal Services,Mayor's Office of Transportation,Grants Revenue Fund
299,2,2016,1698435,Other Expenses (not Othrwse Clssfd),Purchase of Services,Mayor's Office of Transportation,Grants Revenue Fund
399,3,2016,2500,Other Materials and Supplies (noc),Materials and Supplies,Mayor's Office of Transportation,Grants Revenue Fund
101,1,2016,40000,Perm Full Time-civilian,Personal Services,Mayor-office of Sustainability,Grants Revenue Fund
100,1,2016,78220,Salary Control,Personal Services,City Planning Commission,Grants Revenue Fund
101,1,2016,255394,Perm Full Time-civilian,Personal Services,City Planning Commission,Grants Revenue Fund
187,1,2016,8638,Worker's Comp-disability Comp,Personal Services,City Planning Commission,Grants Revenue Fund
189,1,2016,8150,Medicare Tax,Personal Services,City Planning Commission,Grants Revenue Fund
191,1,2016,30175,Pension,Personal Services,City Planning Commission,Grants Revenue Fund
192,1,2016,20925,FICA Taxes,Personal Services,City Planning Commission,Grants Revenue Fund
193,1,2016,72575,Medical Health & Welfare Credit,Personal Services,City Planning Commission,Grants Revenue Fund
194,1,2016,368,Group Life Insurance,Personal Services,City Planning Commission,Grants Revenue Fund
195,1,2016,816,Group Legal Insurance,Personal Services,City Planning Commission,Grants Revenue Fund
200,2,2016,436000,Purchase of Services Control,Purchase of Services,City Planning Commission,Grants Revenue Fund
299,2,2016,519206,Other Expenses (not Othrwse Clssfd),Purchase of Services,City Planning Commission,Grants Revenue Fund
800,8,2016,1200,Pmt to Other Funds Control,Payments to Other Funds,City Planning Commission,Grants Revenue Fund
801,8,2016,400,Payments to General Fund,Payments to Other Funds,City Planning Commission,Grants Revenue Fund
100,1,2016,1093985,Salary Control,Personal Services,Free Library,Grants Revenue Fund
187,1,2016,4333,Worker's Comp-disability Comp,Personal Services,Free Library,Grants Revenue Fund
189,1,2016,1594,Medicare Tax,Personal Services,Free Library,Grants Revenue Fund
190,1,2016,17095,Pension-obligation Bond Payments,Personal Services,Free Library,Grants Revenue Fund
191,1,2016,45430,Pension,Personal Services,Free Library,Grants Revenue Fund
192,1,2016,10682,FICA Taxes,Personal Services,Free Library,Grants Revenue Fund
193,1,2016,51808,Medical Health & Welfare Credit,Personal Services,Free Library,Grants Revenue Fund
194,1,2016,629,Group Life Insurance,Personal Services,Free Library,Grants Revenue Fund
195,1,2016,528,Group Legal Insurance,Personal Services,Free Library,Grants Revenue Fund
299,2,2016,3921223,Other Expenses (not Othrwse Clssfd),Purchase of Services,Free Library,Grants Revenue Fund
399,3,2016,3221883,Other Materials and Supplies (noc),Materials and Supplies,Free Library,Grants Revenue Fund
499,4,2016,144854,Other Equipment (noc),Equipment,Free Library,Grants Revenue Fund
399,3,2016,74999,Other Materials and Supplies (noc),Materials and Supplies,City Controller,Grants Revenue Fund
499,4,2016,175000,Other Equipment (noc),Equipment,City Controller,Grants Revenue Fund
101,1,2016,14930000,Perm Full Time-civilian,Personal Services,District Attorney,Grants Revenue Fund
193,1,2016,545000,Medical Health & Welfare Credit,Personal Services,District Attorney,Grants Revenue Fund
299,2,2016,1124880,Other Expenses (not Othrwse Clssfd),Purchase of Services,District Attorney,Grants Revenue Fund
399,3,2016,26000,Other Materials and Supplies (noc),Materials and Supplies,District Attorney,Grants Revenue Fund
499,4,2016,84462,Other Equipment (noc),Equipment,District Attorney,Grants Revenue Fund
101,1,2016,100000,Perm Full Time-civilian,Personal Services,City Commissioners,Grants Revenue Fund
299,2,2016,600000,Other Expenses (not Othrwse Clssfd),Purchase of Services,City Commissioners,Grants Revenue Fund
399,3,2016,100000,Other Materials and Supplies (noc),Materials and Supplies,City Commissioners,Grants Revenue Fund
499,4,2016,100000,Other Equipment (noc),Equipment,City Commissioners,Grants Revenue Fund
101,1,2016,34698587,Perm Full Time-civilian,Personal Services,1st Judicial District,Grants Revenue Fund
187,1,2016,595009,Worker's Comp-disability Comp,Personal Services,1st Judicial District,Grants Revenue Fund
189,1,2016,383704,Medicare Tax,Personal Services,1st Judicial District,Grants Revenue Fund
190,1,2016,1029837,Pension-obligation Bond Payments,Personal Services,1st Judicial District,Grants Revenue Fund
191,1,2016,6448665,Pension,Personal Services,1st Judicial District,Grants Revenue Fund
192,1,2016,1483006,FICA Taxes,Personal Services,1st Judicial District,Grants Revenue Fund
193,1,2016,5832704,Medical Health & Welfare Credit,Personal Services,1st Judicial District,Grants Revenue Fund
194,1,2016,174103,Group Life Insurance,Personal Services,1st Judicial District,Grants Revenue Fund
195,1,2016,70296,Group Legal Insurance,Personal Services,1st Judicial District,Grants Revenue Fund
299,2,2016,6775539,Other Expenses (not Othrwse Clssfd),Purchase of Services,1st Judicial District,Grants Revenue Fund
399,3,2016,491967,Other Materials and Supplies (noc),Materials and Supplies,1st Judicial District,Grants Revenue Fund
100,1,2016,6500,Salary Control,Personal Services,Office of Innovation & Technology,Airport Operating Fund
101,1,2016,291190,Perm Full Time-civilian,Personal Services,Office of Innovation & Technology,Airport Operating Fund
209,2,2016,883000,Telephone,Purchase of Services,Office of Innovation & Technology,Airport Operating Fund
216,2,2016,310681,Commercial Off-shelf Comp Software,Purchase of Services,Office of Innovation & Technology,Airport Operating Fund
250,2,2016,3000,Professional Consult/spec Services,Purchase of Services,Office of Innovation & Technology,Airport Operating Fund
251,2,2016,6011933,Information Technology-prof Service,Purchase of Services,Office of Innovation & Technology,Airport Operating Fund
266,2,2016,1398744,Maint/support-computr Hardware/soft,Purchase of Services,Office of Innovation & Technology,Airport Operating Fund
427,4,2016,715000,Computer Equipment & Peripherals,Equipment,Office of Innovation & Technology,Airport Operating Fund
100,1,2016,104000,Salary Control,Personal Services,Police,Airport Operating Fund
101,1,2016,442970,Perm Full Time-civilian,Personal Services,Police,Airport Operating Fund
105,1,2016,11427763,Perm Full Time-uniform,Personal Services,Police,Airport Operating Fund
110,1,2016,848491,Uniform Stress Pay,Personal Services,Police,Airport Operating Fund
152,1,2016,68618,Uniform Iod Pay (heart & Lung),Personal Services,Police,Airport Operating Fund
161,1,2016,18340,Overtime Civilian,Personal Services,Police,Airport Operating Fund
165,1,2016,2244652,Overtime Shift Uniform,Personal Services,Police,Airport Operating Fund
171,1,2016,15400,"Holiday ""g""(2/3 Shifts)",Personal Services,Police,Airport Operating Fund
175,1,2016,436902,Holiday Pay-annual,Personal Services,Police,Airport Operating Fund
181,1,2016,4751,Shift,Personal Services,Police,Airport Operating Fund
201,2,2016,77500,Cleaning and Laundering,Purchase of Services,Police,Airport Operating Fund
308,3,2016,93000,Dry Goods/notions/wearing Apparel,Materials and Supplies,Police,Airport Operating Fund
100,1,2016,100000,Salary Control,Personal Services,Fire,Airport Operating Fund
105,1,2016,5137895,Perm Full Time-uniform,Personal Services,Fire,Airport Operating Fund
107,1,2016,327000,Fire out of Class Prem(2hr Dif),Personal Services,Fire,Airport Operating Fund
165,1,2016,648471,Overtime Shift Uniform,Personal Services,Fire,Airport Operating Fund
175,1,2016,350000,Holiday Pay-annual,Personal Services,Fire,Airport Operating Fund
250,2,2016,15000,Professional Consult/spec Services,Purchase of Services,Fire,Airport Operating Fund
308,3,2016,71000,Dry Goods/notions/wearing Apparel,Materials and Supplies,Fire,Airport Operating Fund
317,3,2016,14000,Hospital and Laboratory,Materials and Supplies,Fire,Airport Operating Fund
412,4,2016,40000,Fire Fighting and Emergency,Equipment,Fire,Airport Operating Fund
803,8,2016,23000,Payments to Water Fund,Payments to Other Funds,Fire,Airport Operating Fund
220,2,2016,20000000,Electric Current-structures/streets,Purchase of Services,Public Property,Airport Operating Fund
221,2,2016,6900000,Gas Services,Purchase of Services,Public Property,Airport Operating Fund
101,1,2016,1038897,Perm Full Time-civilian,Personal Services,Fleet Management,Airport Operating Fund
161,1,2016,307838,Overtime Civilian,Personal Services,Fleet Management,Airport Operating Fund
171,1,2016,10958,"Holiday ""g""(2/3 Shifts)",Personal Services,Fleet Management,Airport Operating Fund
181,1,2016,6495,Shift,Personal Services,Fleet Management,Airport Operating Fund
201,2,2016,8000,Cleaning and Laundering,Purchase of Services,Fleet Management,Airport Operating Fund
202,2,2016,10000,Janitorial Services,Purchase of Services,Fleet Management,Airport Operating Fund
210,2,2016,100,Postage,Purchase of Services,Fleet Management,Airport Operating Fund
211,2,2016,500,Transportation,Purchase of Services,Fleet Management,Airport Operating Fund
215,2,2016,5000,Licenses Permits Inspection Charges,Purchase of Services,Fleet Management,Airport Operating Fund
250,2,2016,5000,Professional Consult/spec Services,Purchase of Services,Fleet Management,Airport Operating Fund
255,2,2016,500,Dues,Purchase of Services,Fleet Management,Airport Operating Fund
256,2,2016,1000,Seminar and Training Sessions,Purchase of Services,Fleet Management,Airport Operating Fund
260,2,2016,547300,Repair and Maintenance Charges,Purchase of Services,Fleet Management,Airport Operating Fund
280,2,2016,2000,Insurance and Official Bonds,Purchase of Services,Fleet Management,Airport Operating Fund
285,2,2016,5600,Rents,Purchase of Services,Fleet Management,Airport Operating Fund
286,2,2016,3000,Rental of Parking Spaces,Purchase of Services,Fleet Management,Airport Operating Fund
304,3,2016,2000,Books and Other Publications,Materials and Supplies,Fleet Management,Airport Operating Fund
305,3,2016,3000,Building and Construction,Materials and Supplies,Fleet Management,Airport Operating Fund
307,3,2016,5000,Chemicals and Gases,Materials and Supplies,Fleet Management,Airport Operating Fund
308,3,2016,3500,Dry Goods/notions/wearing Apparel,Materials and Supplies,Fleet Management,Airport Operating Fund
310,3,2016,4000,Electrical and Communication,Materials and Supplies,Fleet Management,Airport Operating Fund
311,3,2016,5000,General Equipment and Machinery,Materials and Supplies,Fleet Management,Airport Operating Fund
312,3,2016,2000,Fire Fighting and Safety,Materials and Supplies,Fleet Management,Airport Operating Fund
313,3,2016,500,Food,Materials and Supplies,Fleet Management,Airport Operating Fund
316,3,2016,10000,General Hardware and Minor Tools,Materials and Supplies,Fleet Management,Airport Operating Fund
317,3,2016,1000,Hospital and Laboratory,Materials and Supplies,Fleet Management,Airport Operating Fund
318,3,2016,1000,"Janitorial, Laundry and Household",Materials and Supplies,Fleet Management,Airport Operating Fund
322,3,2016,20000,Small Power Tools and Hand Tools,Materials and Supplies,Fleet Management,Airport Operating Fund
328,3,2016,791000,Motor Vehicle Parts and Accessories,Materials and Supplies,Fleet Management,Airport Operating Fund
335,3,2016,22000,Lubricants,Materials and Supplies,Fleet Management,Airport Operating Fund
340,3,2016,318000,#2 Diesel Fuel,Materials and Supplies,Fleet Management,Airport Operating Fund
345,3,2016,265000,Gasoline,Materials and Supplies,Fleet Management,Airport Operating Fund
411,4,2016,20000,General Equipment and Machinery,Equipment,Fleet Management,Airport Operating Fund
420,4,2016,3000,Office Equipment,Equipment,Fleet Management,Airport Operating Fund
423,4,2016,2000,Plumbing/air Conditioning/space Htg,Equipment,Fleet Management,Airport Operating Fund
427,4,2016,7000,Computer Equipment & Peripherals,Equipment,Fleet Management,Airport Operating Fund
428,4,2016,4800000,Vehicles -- Motor and Motorless,Equipment,Fleet Management,Airport Operating Fund
430,4,2016,8000,Furniture and Furnishings,Equipment,Fleet Management,Airport Operating Fund
186,1,2016,24650,Flex Cash,Personal Services,Finance - Employee Benefits,Airport Operating Fund
187,1,2016,650000,Worker's Comp-disability Comp,Personal Services,Finance - Employee Benefits,Airport Operating Fund
188,1,2016,750000,Worker's Comp-medical,Personal Services,Finance - Employee Benefits,Airport Operating Fund
189,1,2016,975000,Medicare Tax,Personal Services,Finance - Employee Benefits,Airport Operating Fund
190,1,2016,6100000,Pension-obligation Bond Payments,Personal Services,Finance - Employee Benefits,Airport Operating Fund
191,1,2016,25200000,Pension,Personal Services,Finance - Employee Benefits,Airport Operating Fund
192,1,2016,2900880,FICA Taxes,Personal Services,Finance - Employee Benefits,Airport Operating Fund
193,1,2016,20033809,Medical Health & Welfare Credit,Personal Services,Finance - Employee Benefits,Airport Operating Fund
194,1,2016,131515,Group Life Insurance,Personal Services,Finance - Employee Benefits,Airport Operating Fund
195,1,2016,201480,Group Legal Insurance,Personal Services,Finance - Employee Benefits,Airport Operating Fund
196,1,2016,200000,Unemployment Comp Insurance,Personal Services,Finance - Employee Benefits,Airport Operating Fund
197,1,2016,26937,Auto Mechanic Tool Insurance,Personal Services,Finance - Employee Benefits,Airport Operating Fund
280,2,2016,4146000,Insurance and Official Bonds,Purchase of Services,Director of Finance,Airport Operating Fund
513,5,2016,2512000,Indemnities-interdepartmental Trans,"Contributions, Indemnities, Refunds, Taxes",Director of Finance,Airport Operating Fund
701,7,2016,58767128,Interest on City Debt -- Long-term,Debt Service,Sinking Fund Commission,Airport Operating Fund
702,7,2016,60215000,Principal Payments on City Debt-l/t,Debt Service,Sinking Fund Commission,Airport Operating Fund
705,7,2016,4423000,Commitment Fee Expense,Debt Service,Sinking Fund Commission,Airport Operating Fund
706,7,2016,100000,Arbitrage Payments,Debt Service,Sinking Fund Commission,Airport Operating Fund
100,1,2016,250000,Salary Control,Personal Services,Commerce,Airport Operating Fund
101,1,2016,36247207,Perm Full Time-civilian,Personal Services,Commerce,Airport Operating Fund
109,1,2016,250000,Plus/minus Gross Adj,Personal Services,Commerce,Airport Operating Fund
111,1,2016,40000,Perm Part Time,Personal Services,Commerce,Airport Operating Fund
121,1,2016,950000,Temporary Seasonal,Personal Services,Commerce,Airport Operating Fund
161,1,2016,7250000,Overtime Civilian,Personal Services,Commerce,Airport Operating Fund
171,1,2016,880793,"Holiday ""g""(2/3 Shifts)",Personal Services,Commerce,Airport Operating Fund
181,1,2016,350000,Shift,Personal Services,Commerce,Airport Operating Fund
202,2,2016,135000,Janitorial Services,Purchase of Services,Commerce,Airport Operating Fund
205,2,2016,540000,Refuse/garbage/silt/sludge Removal,Purchase of Services,Commerce,Airport Operating Fund
209,2,2016,90000,Telephone,Purchase of Services,Commerce,Airport Operating Fund
211,2,2016,160000,Transportation,Purchase of Services,Commerce,Airport Operating Fund
215,2,2016,90000,Licenses Permits Inspection Charges,Purchase of Services,Commerce,Airport Operating Fund
216,2,2016,190000,Commercial Off-shelf Comp Software,Purchase of Services,Commerce,Airport Operating Fund
230,2,2016,85000,Meals-non-travel & Officl Entertain,Purchase of Services,Commerce,Airport Operating Fund
240,2,2016,1180000,Advertising/promotional Activities,Purchase of Services,Commerce,Airport Operating Fund
250,2,2016,29983000,Professional Consult/spec Services,Purchase of Services,Commerce,Airport Operating Fund
251,2,2016,2063000,Information Technology-prof Service,Purchase of Services,Commerce,Airport Operating Fund
252,2,2016,2257887,Accounting and Auditing Services,Purchase of Services,Commerce,Airport Operating Fund
253,2,2016,950000,Legal Services,Purchase of Services,Commerce,Airport Operating Fund
254,2,2016,203000,Mental Health & Retardation Service,Purchase of Services,Commerce,Airport Operating Fund
255,2,2016,270000,Dues,Purchase of Services,Commerce,Airport Operating Fund
256,2,2016,200000,Seminar and Training Sessions,Purchase of Services,Commerce,Airport Operating Fund
257,2,2016,9003954,Architectural & Engineering Srvcs,Purchase of Services,Commerce,Airport Operating Fund
258,2,2016,2000,Court Reporters,Purchase of Services,Commerce,Airport Operating Fund
260,2,2016,23420000,Repair and Maintenance Charges,Purchase of Services,Commerce,Airport Operating Fund
261,2,2016,1200000,Repaving Repairing & Resurf Streets,Purchase of Services,Commerce,Airport Operating Fund
